id,t,X0,cluster,TRAIN,VALIDATE,TEST
0,0.3499999940395355,0.7145510315895081,0,0,0,1
0,0.35999998450279236,0.722639262676239,0,0,0,1
0,0.3700000047683716,0.7305847406387329,0,0,0,1
0,0.3799999952316284,0.738385021686554,0,0,0,1
0,0.38999998569488525,0.7460379600524902,0,0,0,1
0,0.3999999761581421,0.7535417675971985,0,0,0,1
0,0.4099999964237213,0.7608948945999146,0,0,0,1
0,0.41999998688697815,0.7680961489677429,0,0,0,1
0,0.429999977350235,0.775144636631012,0,0,0,1
0,0.4399999976158142,0.7820397019386292,0,0,0,1
0,0.44999998807907104,0.7887808680534363,0,0,0,1
0,0.4599999785423279,0.7953681349754333,0,0,0,1
0,0.4699999988079071,0.8018015623092651,0,0,0,1
0,0.47999998927116394,0.8080815672874451,0,0,0,1
0,0.4899999797344208,0.8142086863517761,0,0,0,1
0,0.5,0.8201836943626404,0,0,0,1
0,0.5099999904632568,0.8260076642036438,0,0,0,1
0,0.5199999809265137,0.8316817283630371,0,0,0,1
0,0.5299999713897705,0.8372071385383606,0,0,0,1
0,0.5399999618530273,0.842585563659668,0,0,0,1
0,0.550000011920929,0.8478185534477234,0,0,0,1
0,0.5600000023841858,0.8529079556465149,0,0,0,1
0,0.5699999928474426,0.8578556776046753,0,0,0,1
0,0.5799999833106995,0.8626638054847717,0,0,0,1
0,0.5899999737739563,0.8673343658447266,0,0,0,1
0,0.5999999642372131,0.8718697428703308,0,0,0,1
0,0.6100000143051147,0.8762722015380859,0,0,0,1
0,0.6200000047683716,0.880544126033783,0,0,0,1
0,0.6299999952316284,0.8846879005432129,0,0,0,1
0,0.6399999856948853,0.8887060880661011,0,0,0,1
0,0.6499999761581421,0.8926013112068176,0,0,0,1
0,0.6599999666213989,0.8963761329650879,0,0,0,1
0,0.6699999570846558,0.9000330567359924,0,0,0,1
0,0.6800000071525574,0.9035748839378357,0,0,0,1
0,0.6899999976158142,0.9070041179656982,0,0,0,1
0,0.699999988079071,0.9103235602378845,0,0,0,1
0,0.7099999785423279,0.9135357737541199,0,0,0,1
0,0.7199999690055847,0.916643500328064,0,0,0,1
0,0.7299999594688416,0.9196493029594421,0,0,0,1
0,0.7400000095367432,0.9225559234619141,0,0,0,1
0,0.75,0.9253659248352051,0,0,0,1
0,0.7599999904632568,0.9280818700790405,0,0,0,1
0,0.7699999809265137,0.9307064414024353,0,0,0,1
0,0.7799999713897705,0.9332420825958252,0,0,0,1
0,0.7899999618530273,0.9356912970542908,0,0,0,1
0,0.7999999523162842,0.9380566477775574,0,0,0,1
0,0.8100000023841858,0.9403405785560608,0,0,0,1
0,0.8199999928474426,0.9425454139709473,0,0,0,1
0,0.8299999833106995,0.9446736574172974,0,0,0,1
0,0.8399999737739563,0.9467273950576782,0,0,0,1
0,0.8499999642372131,0.9487091302871704,0,0,0,1
0,0.85999995470047,0.9506210088729858,0,0,0,1
0,0.8700000047683716,0.9524651765823364,0,0,0,1
0,0.8799999952316284,0.9542438387870789,0,0,0,1
0,0.8899999856948853,0.9559589624404907,0,0,0,1
0,0.8999999761581421,0.9576126337051392,0,0,0,1
0,0.9099999666213989,0.9592068195343018,0,0,0,1
0,0.9199999570846558,0.9607435464859009,0,0,0,1
0,0.9300000071525574,0.9622246623039246,0,0,0,1
0,0.9399999976158142,0.9636520743370056,0,0,0,1
0,0.949999988079071,0.9650275111198425,0,0,0,1
0,0.9599999785423279,0.9663525819778442,0,0,0,1
0,0.9699999690055847,0.9676292538642883,0,0,0,1
0,0.9799999594688416,0.9688589572906494,0,0,0,1
0,0.9899999499320984,0.970043420791626,0,0,0,1
0,1.0,0.9711841940879822,0,0,0,1
1,0.0,0.39250296354293823,0,0,0,1
1,0.009999999776482582,0.4020806550979614,0,0,0,1
1,0.019999999552965164,0.4117336571216583,0,0,0,1
1,0.029999999329447746,0.4214550256729126,0,0,0,1
1,0.03999999910593033,0.43123769760131836,0,0,0,1
1,0.04999999701976776,0.44107431173324585,0,0,0,1
1,0.05999999865889549,0.45095741748809814,0,0,0,1
1,0.07000000029802322,0.4608793556690216,0,0,0,1
1,0.07999999821186066,0.4708324074745178,0,0,0,1
1,0.08999999612569809,0.48080870509147644,0,0,0,1
1,0.09999999403953552,0.49080032110214233,0,0,0,1
1,0.10999999940395355,0.5007992386817932,0,0,0,1
1,0.11999999731779099,0.5107975602149963,0,0,0,1
1,0.12999999523162842,0.5207872986793518,0,0,0,1
1,0.14000000059604645,0.5307603478431702,0,0,0,1
1,0.14999999105930328,0.5407089591026306,0,0,0,1
1,0.1599999964237213,0.550625205039978,0,0,0,1
1,0.17000000178813934,0.5605013966560364,0,0,0,1
1,0.17999999225139618,0.5703299045562744,0,0,0,1
1,0.1899999976158142,0.5801032781600952,0,0,0,1
1,0.19999998807907104,0.5898141860961914,0,0,0,1
1,0.20999999344348907,0.5994555950164795,0,0,0,1
1,0.2199999988079071,0.6090206503868103,0,0,0,1
1,0.22999998927116394,0.618502676486969,0,0,0,1
1,0.23999999463558197,0.627895176410675,0,0,0,1
1,0.25,0.6371920704841614,0,0,0,1
1,0.25999999046325684,0.64638751745224,0,0,0,1
1,0.26999998092651367,0.655475914478302,0,0,0,1
1,0.2800000011920929,0.6644519567489624,0,0,0,1
1,0.28999999165534973,0.6733107566833496,0,0,0,1
1,0.29999998211860657,0.6820475459098816,0,0,0,1
1,0.3100000023841858,0.6906580328941345,0,0,0,1
1,0.3199999928474426,0.6991382241249084,0,0,0,1
1,0.32999998331069946,0.7074843645095825,0,0,0,1
1,0.3400000035762787,0.7156931757926941,0,0,0,1
1,0.3499999940395355,0.7237614989280701,0,0,0,1
1,0.35999998450279236,0.7316867709159851,0,0,0,1
1,0.3700000047683716,0.7394664883613586,0,0,0,1
1,0.3799999952316284,0.7470985651016235,0,0,0,1
1,0.38999998569488525,0.7545812726020813,0,0,0,1
1,0.3999999761581421,0.7619131207466125,0,0,0,1
1,0.4099999964237213,0.7690929770469666,0,0,0,1
1,0.41999998688697815,0.7761200070381165,0,0,0,1
1,0.429999977350235,0.782993495464325,0,0,0,1
1,0.4399999976158142,0.7897131443023682,0,0,0,1
1,0.44999998807907104,0.7962788343429565,0,0,0,1
1,0.4599999785423279,0.8026908040046692,0,0,0,1
1,0.4699999988079071,0.80894935131073,0,0,0,1
1,0.47999998927116394,0.8150550723075867,0,0,0,1
1,0.4899999797344208,0.8210088014602661,0,0,0,1
1,0.5,0.8268116116523743,0,0,0,1
1,0.5099999904632568,0.8324648141860962,0,0,0,1
1,0.5199999809265137,0.8379696011543274,0,0,0,1
1,0.5299999713897705,0.8433274626731873,0,0,0,1
1,0.5399999618530273,0.8485402464866638,0,0,0,1
1,0.550000011920929,0.8536097407341003,0,0,0,1
1,0.5600000023841858,0.8585377335548401,0,0,0,1
1,0.5699999928474426,0.8633264303207397,0,0,0,1
1,0.5799999833106995,0.8679779767990112,0,0,0,1
1,0.5899999737739563,0.8724945783615112,0,0,0,1
1,0.5999999642372131,0.876878559589386,0,0,0,1
1,0.6100000143051147,0.8811324238777161,0,0,0,1
1,0.6200000047683716,0.8852584958076477,0,0,0,1
1,0.6299999952316284,0.8892593383789062,0,0,0,1
1,0.6399999856948853,0.8931374549865723,0,0,0,1
1,0.6499999761581421,0.8968955874443054,0,0,0,1
1,0.6599999666213989,0.900536298751831,0,0,0,1
1,0.6699999570846558,0.9040622115135193,0,0,0,1
1,0.6800000071525574,0.9074759483337402,0,0,0,1
1,0.6899999976158142,0.9107801914215088,0,0,0,1
1,0.699999988079071,0.9139776229858398,0,0,0,1
1,0.7099999785423279,0.9170709252357483,0,0,0,1
1,0.7199999690055847,0.9200627207756042,0,0,0,1
1,0.7299999594688416,0.9229555726051331,0,0,0,1
1,0.7400000095367432,0.9257522821426392,0,0,0,1
1,0.75,0.9284552931785583,0,0,0,1
1,0.7599999904632568,0.9310672283172607,0,0,0,1
1,0.7699999809265137,0.9335906505584717,0,0,0,1
1,0.7799999713897705,0.936028003692627,0,0,0,1
1,0.7899999618530273,0.9383818507194519,0,0,0,1
1,0.7999999523162842,0.9406545162200928,0,0,0,1
1,0.8100000023841858,0.9428485035896301,0,0,0,1
1,0.8199999928474426,0.9449661374092102,0,0,0,1
1,0.8299999833106995,0.9470096826553345,0,0,0,1
1,0.8399999737739563,0.9489814639091492,0,0,0,1
1,0.8499999642372131,0.950883686542511,0,0,0,1
1,0.85999995470047,0.9527184963226318,0,0,0,1
1,0.8700000047683716,0.9544880390167236,0,0,0,1
1,0.8799999952316284,0.9561943411827087,0,0,0,1
1,0.8899999856948853,0.9578395485877991,0,0,0,1
1,0.8999999761581421,0.9594256281852722,0,0,0,1
1,0.9099999666213989,0.9609545469284058,0,0,0,1
1,0.9199999570846558,0.9624280333518982,0,0,0,1
1,0.9300000071525574,0.9638479351997375,0,0,0,1
1,0.9399999976158142,0.9652162194252014,0,0,0,1
1,0.949999988079071,0.966534435749054,0,0,0,1
1,0.9599999785423279,0.9678043723106384,0,0,0,1
1,0.9699999690055847,0.9690276384353638,0,0,0,1
1,0.9799999594688416,0.9702058434486389,0,0,0,1
1,0.9899999499320984,0.971340537071228,0,0,0,1
1,1.0,0.97243332862854,0,0,0,1
2,0.0,0.16630202531814575,0,1,0,0
2,0.009999999776482582,0.17192213237285614,0,1,0,0
2,0.019999999552965164,0.17769166827201843,0,1,0,0
2,0.029999999329447746,0.1836119145154953,0,1,0,0
2,0.03999999910593033,0.18968388438224792,0,1,0,0
2,0.04999999701976776,0.19590848684310913,0,1,0,0
2,0.05999999865889549,0.20228634774684906,0,1,0,0
2,0.07000000029802322,0.20881789922714233,0,1,0,0
2,0.07999999821186066,0.21550339460372925,0,1,0,0
2,0.08999999612569809,0.22234278917312622,0,1,0,0
2,0.09999999403953552,0.22933579981327057,0,1,0,0
2,0.10999999940395355,0.23648184537887573,0,1,0,0
2,0.11999999731779099,0.24378015100955963,0,1,0,0
2,0.12999999523162842,0.25122958421707153,0,1,0,0
2,0.14000000059604645,0.25882869958877563,0,1,0,0
2,0.14999999105930328,0.2665758728981018,0,1,0,0
2,0.1599999964237213,0.2744690775871277,0,1,0,0
2,0.17000000178813934,0.28250592947006226,0,1,0,0
2,0.17999999225139618,0.2906838357448578,0,1,0,0
2,0.1899999976158142,0.2989998161792755,0,1,0,0
2,0.19999998807907104,0.3074505627155304,0,1,0,0
2,0.20999999344348907,0.3160324692726135,0,1,0,0
2,0.2199999988079071,0.3247416317462921,0,1,0,0
2,0.22999998927116394,0.33357375860214233,0,1,0,0
2,0.23999999463558197,0.3425242602825165,0,1,0,0
2,0.25,0.3515881896018982,0,1,0,0
2,0.25999999046325684,0.3607603907585144,0,1,0,0
2,0.26999998092651367,0.3700352907180786,0,1,0,0
2,0.2800000011920929,0.37940713763237,0,1,0,0
2,0.28999999165534973,0.38886985182762146,0,1,0,0
2,0.29999998211860657,0.39841702580451965,0,1,0,0
2,0.3100000023841858,0.40804213285446167,0,1,0,0
2,0.3199999928474426,0.4177382290363312,0,1,0,0
2,0.32999998331069946,0.42749834060668945,0,1,0,0
2,0.3400000035762787,0.4373152554035187,0,1,0,0
2,0.3499999940395355,0.44718149304389954,0,1,0,0
2,0.35999998450279236,0.45708954334259033,0,1,0,0
2,0.3700000047683716,0.4670316278934479,0,1,0,0
2,0.3799999952316284,0.476999968290329,0,1,0,0
2,0.38999998569488525,0.4869866669178009,0,1,0,0
2,0.3999999761581421,0.49698376655578613,0,1,0,0
2,0.4099999964237213,0.5069832801818848,0,1,0,0
2,0.41999998688697815,0.5169771909713745,0,1,0,0
2,0.429999977350235,0.5269575715065002,0,1,0,0
2,0.4399999976158142,0.5369164347648621,0,1,0,0
2,0.44999998807907104,0.5468459129333496,0,1,0,0
2,0.4599999785423279,0.5567381978034973,0,1,0,0
2,0.4699999988079071,0.5665857791900635,0,1,0,0
2,0.47999998927116394,0.5763810276985168,0,1,0,0
2,0.4899999797344208,0.5861165523529053,0,1,0,0
2,0.5,0.5957853198051453,0,1,0,0
2,0.5099999904632568,0.6053802967071533,0,1,0,0
2,0.5199999809265137,0.6148947477340698,0,1,0,0
2,0.5299999713897705,0.6243221163749695,0,1,0,0
2,0.5399999618530273,0.6336562633514404,0,1,0,0
2,0.550000011920929,0.6428911089897156,0,1,0,0
2,0.5600000023841858,0.652021050453186,0,1,0,0
2,0.5699999928474426,0.6610405445098877,0,1,0,0
2,0.5799999833106995,0.6699446439743042,0,1,0,0
2,0.5899999737739563,0.6787285208702087,0,1,0,0
2,0.5999999642372131,0.6873877644538879,0,1,0,0
2,0.6100000143051147,0.6959181427955627,0,1,0,0
2,0.6200000047683716,0.7043159008026123,0,1,0,0
2,0.6299999952316284,0.7125775218009949,0,1,0,0
2,0.6399999856948853,0.7206998467445374,0,1,0,0
2,0.6499999761581421,0.7286799550056458,0,1,0,0
2,0.6599999666213989,0.7365155220031738,0,1,0,0
2,0.6699999570846558,0.7442041635513306,0,1,0,0
2,0.6800000071525574,0.7517440319061279,0,1,0,0
2,0.6899999976158142,0.7591336965560913,0,1,0,0
2,0.699999988079071,0.7663717269897461,0,1,0,0
2,0.7099999785423279,0.7734571099281311,0,1,0,0
2,0.7199999690055847,0.780389130115509,0,1,0,0
2,0.7299999594688416,0.787167489528656,0,1,0,0
2,0.7400000095367432,0.7937918901443481,0,1,0,0
2,0.75,0.800262451171875,0,1,0,0
2,0.7599999904632568,0.8065794110298157,0,1,0,0
2,0.7699999809265137,0.8127433657646179,0,1,0,0
2,0.7799999713897705,0.8187550902366638,0,1,0,0
2,0.7899999618530273,0.824615478515625,0,1,0,0
2,0.7999999523162842,0.8303255438804626,0,1,0,0
2,0.8100000023841858,0.8358867764472961,0,1,0,0
2,0.8199999928474426,0.8413005471229553,0,1,0,0
2,0.8299999833106995,0.8465684652328491,0,1,0,0
2,0.8399999737739563,0.8516923785209656,0,1,0,0
2,0.8499999642372131,0.8566741943359375,0,1,0,0
2,0.85999995470047,0.8615157604217529,0,1,0,0
2,0.8700000047683716,0.8662193417549133,0,1,0,0
2,0.8799999952316284,0.8707872033119202,0,1,0,0
2,0.8899999856948853,0.8752215504646301,0,1,0,0
2,0.8999999761581421,0.8795247673988342,0,1,0,0
2,0.9099999666213989,0.883699357509613,0,1,0,0
2,0.9199999570846558,0.8877477645874023,0,1,0,0
2,0.9300000071525574,0.8916724920272827,0,1,0,0
2,0.9399999976158142,0.8954760432243347,0,1,0,0
2,0.949999988079071,0.8991612195968628,0,1,0,0
2,0.9599999785423279,0.9027305245399475,0,1,0,0
2,0.9699999690055847,0.9061866998672485,0,1,0,0
2,0.9799999594688416,0.909532368183136,0,1,0,0
2,0.9899999499320984,0.9127702713012695,0,1,0,0
2,1.0,0.9159029722213745,0,1,0,0
3,0.0,0.21403396129608154,0,1,0,0
3,0.009999999776482582,0.22083984315395355,0,1,0,0
3,0.019999999552965164,0.2277994155883789,0,1,0,0
3,0.029999999329447746,0.2349121868610382,0,1,0,0
3,0.03999999910593033,0.24217739701271057,0,1,0,0
3,0.04999999701976776,0.24959401786327362,0,1,0,0
3,0.05999999865889549,0.25716066360473633,0,1,0,0
3,0.07000000029802322,0.26487573981285095,0,1,0,0
3,0.07999999821186066,0.2727372944355011,0,1,0,0
3,0.08999999612569809,0.2807430624961853,0,1,0,0
3,0.09999999403953552,0.2888904809951782,0,1,0,0
3,0.10999999940395355,0.29717662930488586,0,1,0,0
3,0.11999999731779099,0.30559831857681274,0,1,0,0
3,0.12999999523162842,0.3141520321369171,0,1,0,0
3,0.14000000059604645,0.3228338360786438,0,1,0,0
3,0.14999999105930328,0.33163952827453613,0,1,0,0
3,0.1599999964237213,0.34056463837623596,0,1,0,0
3,0.17000000178813934,0.3496042788028717,0,1,0,0
3,0.17999999225139618,0.3587533235549927,0,1,0,0
3,0.1899999976158142,0.3680063486099243,0,1,0,0
3,0.19999998807907104,0.3773576021194458,0,1,0,0
3,0.20999999344348907,0.38680100440979004,0,1,0,0
3,0.2199999988079071,0.3963302969932556,0,1,0,0
3,0.22999998927116394,0.4059390127658844,0,1,0,0
3,0.23999999463558197,0.41562023758888245,0,1,0,0
3,0.25,0.4253670275211334,0,1,0,0
3,0.25999999046325684,0.4351722002029419,0,1,0,0
3,0.26999998092651367,0.4450283348560333,0,1,0,0
3,0.2800000011920929,0.454927921295166,0,1,0,0
3,0.28999999165534973,0.46486324071884155,0,1,0,0
3,0.29999998211860657,0.47482654452323914,0,1,0,0
3,0.3100000023841858,0.48480990529060364,0,1,0,0
3,0.3199999928474426,0.4948054254055023,0,1,0,0
3,0.32999998331069946,0.5048050284385681,0,1,0,0
3,0.3400000035762787,0.5148008465766907,0,1,0,0
3,0.3499999940395355,0.5247848629951477,0,1,0,0
3,0.35999998450279236,0.5347490310668945,0,1,0,0
3,0.3700000047683716,0.5446856021881104,0,1,0,0
3,0.3799999952316284,0.5545867681503296,0,1,0,0
3,0.38999998569488525,0.5644447803497314,0,1,0,0
3,0.3999999761581421,0.5742521286010742,0,1,0,0
3,0.4099999964237213,0.584001362323761,0,1,0,0
3,0.41999998688697815,0.5936853289604187,0,1,0,0
3,0.429999977350235,0.6032969951629639,0,1,0,0
3,0.4399999976158142,0.6128295660018921,0,1,0,0
3,0.44999998807907104,0.6222764253616333,0,1,0,0
3,0.4599999785423279,0.6316314339637756,0,1,0,0
3,0.4699999988079071,0.6408883929252625,0,1,0,0
3,0.47999998927116394,0.6500415802001953,0,1,0,0
3,0.4899999797344208,0.6590855717658997,0,1,0,0
3,0.5,0.6680152416229248,0,1,0,0
3,0.5099999904632568,0.6768257021903992,0,1,0,0
3,0.5199999809265137,0.6855124235153198,0,1,0,0
3,0.5299999713897705,0.6940711140632629,0,1,0,0
3,0.5399999618530273,0.7024980783462524,0,1,0,0
3,0.550000011920929,0.7107895612716675,0,1,0,0
3,0.5600000023841858,0.7189424633979797,0,1,0,0
3,0.5699999928474426,0.7269538044929504,0,1,0,0
3,0.5799999833106995,0.734821081161499,0,1,0,0
3,0.5899999737739563,0.7425419092178345,0,1,0,0
3,0.5999999642372131,0.7501143217086792,0,1,0,0
3,0.6100000143051147,0.7575368285179138,0,1,0,0
3,0.6200000047683716,0.7648079991340637,0,1,0,0
3,0.6299999952316284,0.7719267010688782,0,1,0,0
3,0.6399999856948853,0.7788922786712646,0,1,0,0
3,0.6499999761581421,0.7857041358947754,0,1,0,0
3,0.6599999666213989,0.7923620939254761,0,1,0,0
3,0.6699999570846558,0.7988661527633667,0,1,0,0
3,0.6800000071525574,0.8052164912223816,0,1,0,0
3,0.6899999976158142,0.8114137053489685,0,1,0,0
3,0.699999988079071,0.8174585103988647,0,1,0,0
3,0.7099999785423279,0.8233517408370972,0,1,0,0
3,0.7199999690055847,0.8290944695472717,0,1,0,0
3,0.7299999594688416,0.8346879482269287,0,1,0,0
3,0.7400000095367432,0.8401336669921875,0,1,0,0
3,0.75,0.8454332947731018,0,1,0,0
3,0.7599999904632568,0.8505883812904358,0,1,0,0
3,0.7699999809265137,0.8556009531021118,0,1,0,0
3,0.7799999713897705,0.8604729175567627,0,1,0,0
3,0.7899999618530273,0.8652064800262451,0,1,0,0
3,0.7999999523162842,0.8698036670684814,0,1,0,0
3,0.8100000023841858,0.8742669224739075,0,1,0,0
3,0.8199999928474426,0.8785985708236694,0,1,0,0
3,0.8299999833106995,0.8828008770942688,0,1,0,0
3,0.8399999737739563,0.8868764042854309,0,1,0,0
3,0.8499999642372131,0.8908277750015259,0,1,0,0
3,0.85999995470047,0.8946574926376343,0,1,0,0
3,0.8700000047683716,0.8983682990074158,0,1,0,0
3,0.8799999952316284,0.9019626379013062,0,1,0,0
3,0.8899999856948853,0.9054431915283203,0,1,0,0
3,0.8999999761581421,0.9088127017021179,0,1,0,0
3,0.9099999666213989,0.9120737910270691,0,1,0,0
3,0.9199999570846558,0.9152291417121887,0,1,0,0
3,0.9300000071525574,0.9182814359664917,0,1,0,0
3,0.9399999976158142,0.9212332367897034,0,1,0,0
3,0.949999988079071,0.9240872263908386,0,1,0,0
3,0.9599999785423279,0.9268460273742676,0,1,0,0
3,0.9699999690055847,0.9295122027397156,0,1,0,0
3,0.9799999594688416,0.9320883750915527,0,1,0,0
3,0.9899999499320984,0.9345769882202148,0,1,0,0
3,1.0,0.9369806051254272,0,1,0,0
4,0.0,0.24946103990077972,0,1,0,0
4,0.009999999776482582,0.2570250630378723,0,1,0,0
4,0.019999999552965164,0.2647375464439392,0,1,0,0
4,0.029999999329447746,0.272596538066864,0,1,0,0
4,0.03999999910593033,0.28059977293014526,0,1,0,0
4,0.04999999701976776,0.28874471783638,0,1,0,0
4,0.05999999865889549,0.29702845215797424,0,1,0,0
4,0.07000000029802322,0.3054477870464325,0,1,0,0
4,0.07999999821186066,0.3139991760253906,0,1,0,0
4,0.08999999612569809,0.32267874479293823,0,1,0,0
4,0.09999999403953552,0.33148232102394104,0,1,0,0
4,0.10999999940395355,0.3404053747653961,0,1,0,0
4,0.11999999731779099,0.3494430184364319,0,1,0,0
4,0.12999999523162842,0.35859018564224243,0,1,0,0
4,0.14000000059604645,0.3678414225578308,0,1,0,0
4,0.14999999105930328,0.3771909773349762,0,1,0,0
4,0.1599999964237213,0.3866328299045563,0,1,0,0
4,0.17000000178813934,0.39616066217422485,0,1,0,0
4,0.17999999225139618,0.40576794743537903,0,1,0,0
4,0.1899999976158142,0.4154479205608368,0,1,0,0
4,0.19999998807907104,0.4251936376094818,0,1,0,0
4,0.20999999344348907,0.4349978268146515,0,1,0,0
4,0.2199999988079071,0.44485312700271606,0,1,0,0
4,0.22999998927116394,0.45475199818611145,0,1,0,0
4,0.23999999463558197,0.4646867513656616,0,1,0,0
4,0.25,0.4746496081352234,0,1,0,0
4,0.25999999046325684,0.4846327006816864,0,1,0,0
4,0.26999998092651367,0.49462807178497314,0,1,0,0
4,0.2800000011920929,0.5046277642250061,0,1,0,0
4,0.28999999165534973,0.5146237015724182,0,1,0,0
4,0.29999998211860657,0.5246080756187439,0,1,0,0
4,0.3100000023841858,0.5345726609230042,0,1,0,0
4,0.3199999928474426,0.5445098280906677,0,1,0,0
4,0.32999998331069946,0.5544116497039795,0,1,0,0
4,0.3400000035762787,0.5642704963684082,0,1,0,0
4,0.3499999940395355,0.5740787386894226,0,1,0,0
4,0.35999998450279236,0.5838290452957153,0,1,0,0
4,0.3700000047683716,0.5935142040252686,0,1,0,0
4,0.3799999952316284,0.603127121925354,0,1,0,0
4,0.38999998569488525,0.6126610636711121,0,1,0,0
4,0.3999999761581421,0.622109591960907,0,1,0,0
4,0.4099999964237213,0.6314661502838135,0,1,0,0
4,0.41999998688697815,0.6407248973846436,0,1,0,0
4,0.429999977350235,0.6498799920082092,0,1,0,0
4,0.4399999976158142,0.6589260697364807,0,1,0,0
4,0.44999998807907104,0.6678578853607178,0,1,0,0
4,0.4599999785423279,0.6766705513000488,0,1,0,0
4,0.4699999988079071,0.685359537601471,0,1,0,0
4,0.47999998927116394,0.6939206123352051,0,1,0,0
4,0.4899999797344208,0.7023499011993408,0,1,0,0
4,0.5,0.7106438279151917,0,1,0,0
4,0.5099999904632568,0.7187991738319397,0,1,0,0
4,0.5199999809265137,0.7268129587173462,0,1,0,0
4,0.5299999713897705,0.7346826791763306,0,1,0,0
4,0.5399999618530273,0.7424061298370361,0,1,0,0
4,0.550000011920929,0.7499812245368958,0,1,0,0
4,0.5600000023841858,0.7574064135551453,0,1,0,0
4,0.5699999928474426,0.7646802663803101,0,1,0,0
4,0.5799999833106995,0.7718017101287842,0,1,0,0
4,0.5899999737739563,0.7787700891494751,0,1,0,0
4,0.5999999642372131,0.7855846285820007,0,1,0,0
4,0.6100000143051147,0.7922453284263611,0,1,0,0
4,0.6200000047683716,0.7987521290779114,0,1,0,0
4,0.6299999952316284,0.8051052689552307,0,1,0,0
4,0.6399999856948853,0.8113051652908325,0,1,0,0
4,0.6499999761581421,0.8173526525497437,0,1,0,0
4,0.6599999666213989,0.823248565196991,0,1,0,0
4,0.6699999570846558,0.8289939761161804,0,1,0,0
4,0.6800000071525574,0.8345900774002075,0,1,0,0
4,0.6899999976158142,0.8400383591651917,0,1,0,0
4,0.699999988079071,0.8453404307365417,0,1,0,0
4,0.7099999785423279,0.8504980802536011,0,1,0,0
4,0.7199999690055847,0.8555131554603577,0,1,0,0
4,0.7299999594688416,0.8603876233100891,0,1,0,0
4,0.7400000095367432,0.8651235699653625,0,1,0,0
4,0.75,0.8697231411933899,0,1,0,0
4,0.7599999904632568,0.8741887807846069,0,1,0,0
4,0.7699999809265137,0.8785226345062256,0,1,0,0
4,0.7799999713897705,0.8827272057533264,0,1,0,0
4,0.7899999618530273,0.8868050575256348,0,1,0,0
4,0.7999999523162842,0.8907585740089417,0,1,0,0
4,0.8100000023841858,0.8945904970169067,0,1,0,0
4,0.8199999928474426,0.8983033895492554,0,1,0,0
4,0.8299999833106995,0.9018997550010681,0,1,0,0
4,0.8399999737739563,0.9053823351860046,0,1,0,0
4,0.8499999642372131,0.9087538123130798,0,1,0,0
4,0.85999995470047,0.9120168685913086,0,1,0,0
4,0.8700000047683716,0.915174126625061,0,1,0,0
4,0.8799999952316284,0.9182282090187073,0,1,0,0
4,0.8899999856948853,0.9211817979812622,0,1,0,0
4,0.8999999761581421,0.924037516117096,0,1,0,0
4,0.9099999666213989,0.9267979860305786,0,1,0,0
4,0.9199999570846558,0.9294657707214355,0,1,0,0
4,0.9300000071525574,0.9320435523986816,0,1,0,0
4,0.9399999976158142,0.9345337152481079,0,1,0,0
4,0.949999988079071,0.9369388222694397,0,1,0,0
4,0.9599999785423279,0.9392613172531128,0,1,0,0
4,0.9699999690055847,0.941503643989563,0,1,0,0
4,0.9799999594688416,0.9436680674552917,0,1,0,0
4,0.9899999499320984,0.9457570314407349,0,1,0,0
